DATE,NATIONAL_STATION_CODE,YEAR,MONTH,MM_TOTAL_PRECIP,MIN_YEAR,MAX_YEAR,YEAR_MAX_MIN_DIFF,MM_TOTAL_PRECIP_IS_NULL,WMO_COD,AIRPORT_CODE,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,REGION,GEOGRAPHIC_ZONE,LATITUDE_OUTLIER,LONGITUDE_OUTLIER,ELEVATION_OUTLIER,ANNUAL_EMISSIONS_CHILE,ANNUAL_EMISSIONS_SOUTH_AMERICA,ANNUAL_EMISSIONS_WORLD
2012-02-01,200006,2012,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-03-01,200006,2012,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-04-01,200006,2012,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-05-01,200006,2012,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-06-01,200006,2012,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-07-01,200006,2012,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-08-01,200006,2012,8,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-09-01,200006,2012,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-10-01,200006,2012,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-11-01,200006,2012,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2012-12-01,200006,2012,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,79620824.0,1143936600.0,35000020000.0
2013-01-01,200006,2013,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-02-01,200006,2013,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-03-01,200006,2013,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-04-01,200006,2013,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-05-01,200006,2013,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-06-01,200006,2013,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-07-01,200006,2013,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-08-01,200006,2013,8,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-09-01,200006,2013,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-10-01,200006,2013,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-11-01,200006,2013,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2013-12-01,200006,2013,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81736820.0,1208385700.0,35301655000.0
2014-01-01,200006,2014,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-02-01,200006,2014,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-03-01,200006,2014,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-04-01,200006,2014,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-05-01,200006,2014,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-06-01,200006,2014,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-07-01,200006,2014,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-08-01,200006,2014,8,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-09-01,200006,2014,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-10-01,200006,2014,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-11-01,200006,2014,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2014-12-01,200006,2014,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77589860.0,1224245800.0,35450094000.0
2015-01-01,200006,2015,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-02-01,200006,2015,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-03-01,200006,2015,3,0.3000000119209289,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-04-01,200006,2015,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-05-01,200006,2015,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-06-01,200006,2015,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-07-01,200006,2015,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-08-01,200006,2015,8,4.099999904632568,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-09-01,200006,2015,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-10-01,200006,2015,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-11-01,200006,2015,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2015-12-01,200006,2015,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,81782160.0,1195139100.0,35404900000.0
2016-01-01,200006,2016,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-02-01,200006,2016,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-03-01,200006,2016,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-04-01,200006,2016,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-05-01,200006,2016,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-06-01,200006,2016,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-07-01,200006,2016,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-08-01,200006,2016,8,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-09-01,200006,2016,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-10-01,200006,2016,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-11-01,200006,2016,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2016-12-01,200006,2016,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84250500.0,1146173800.0,35416658000.0
2017-01-01,200006,2017,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-02-01,200006,2017,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-03-01,200006,2017,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-04-01,200006,2017,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-05-01,200006,2017,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-06-01,200006,2017,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-07-01,200006,2017,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-08-01,200006,2017,8,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-09-01,200006,2017,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-10-01,200006,2017,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-11-01,200006,2017,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2017-12-01,200006,2017,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84138260.0,1130036400.0,35989897000.0
2018-01-01,200006,2018,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-02-01,200006,2018,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-03-01,200006,2018,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-04-01,200006,2018,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-05-01,200006,2018,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-06-01,200006,2018,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-07-01,200006,2018,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-08-01,200006,2018,8,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-09-01,200006,2018,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-10-01,200006,2018,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-11-01,200006,2018,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2018-12-01,200006,2018,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,84438856.0,1077709600.0,36730425000.0
2019-01-01,200006,2019,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-02-01,200006,2019,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-03-01,200006,2019,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-04-01,200006,2019,4,4.400000095367432,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-05-01,200006,2019,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-06-01,200006,2019,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-07-01,200006,2019,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-08-01,200006,2019,8,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-09-01,200006,2019,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-10-01,200006,2019,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-11-01,200006,2019,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2019-12-01,200006,2019,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,91977080.0,1084625800.0,37104275000.0
2020-01-01,200006,2020,1,1.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-02-01,200006,2020,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-03-01,200006,2020,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-04-01,200006,2020,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-05-01,200006,2020,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-06-01,200006,2020,6,1.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-07-01,200006,2020,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-08-01,200006,2020,8,0.6000000238418579,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-09-01,200006,2020,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-10-01,200006,2020,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-11-01,200006,2020,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2020-12-01,200006,2020,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,80178160.0,979441100.0,35126526000.0
2021-01-01,200006,2021,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-02-01,200006,2021,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-03-01,200006,2021,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-04-01,200006,2021,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-05-01,200006,2021,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-06-01,200006,2021,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-07-01,200006,2021,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-08-01,200006,2021,8,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-09-01,200006,2021,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-10-01,200006,2021,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-11-01,200006,2021,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2021-12-01,200006,2021,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,83655176.0,1079731200.0,36991734000.0
2022-01-01,200006,2022,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-02-01,200006,2022,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-03-01,200006,2022,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-04-01,200006,2022,4,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-05-01,200006,2022,5,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-06-01,200006,2022,6,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-07-01,200006,2022,7,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-08-01,200006,2022,8,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-09-01,200006,2022,9,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-10-01,200006,2022,10,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-11-01,200006,2022,11,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2022-12-01,200006,2022,12,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,82536910.0,1096152800.0,37293834000.0
2023-01-01,200006,2023,1,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77287704.0,1108965000.0,37791570000.0
2023-02-01,200006,2023,2,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77287704.0,1108965000.0,37791570000.0
2023-03-01,200006,2023,3,0.0,1981,2025,44,False,85418.0,SCDA,Diego Aracena Iquique Ap.,-20.54917,-70.18111,48,1,Litoral,False,False,False,77287704.0,1108965000.0,37791570000.0
